Country,Account Type,Account Holder Name,Company Registration No,Permit/Plan Date,Account status,Main Address Line,Postal Code,City,Allowance In Allocation In 2005,Allowance In Allocation In 2006,Allowance In Allocation In 2007,Allowance In Allocation In 2008,Allowance In Allocation In 2009,Allowance In Allocation In 2010,Allowance In Allocation In 2011,Allowance In Allocation In 2012,Allowance In Allocation In 2013,Allowance In Allocation In 2014,Allowance In Allocation In 2015,Allowance In Allocation In 2016,Allowance In Allocation In 2017,Allowance In Allocation In 2018,Allowance In Allocation In 2019,Allowance In Allocation In 2020,Verified Emissions In 2005,Verified Emissions In 2006,Verified Emissions In 2007,Verified Emissions In 2008,Verified Emissions In 2009,Verified Emissions In 2010,Verified Emissions In 2011,Verified Emissions In 2012,Verified Emissions In 2013,Verified Emissions In 2014,Verified Emissions In 2015,Verified Emissions In 2016,Verified Emissions In 2017,Verified Emissions In 2018,Verified Emissions In 2019,Verified Emissions In 2020,Units Surrendered In 2005,Units Surrendered In 2006,Units Surrendered In 2007,Units Surrendered In 2008,Units Surrendered In 2009,Units Surrendered In 2010,Units Surrendered In 2011,Units Surrendered In 2012,Units Surrendered In 2013,Units Surrendered In 2014,Units Surrendered In 2015,Units Surrendered In 2016,Units Surrendered In 2017,Units Surrendered In 2018,Units Surrendered In 2019,Units Surrendered In 2020
Germany,Operator Holding Account,ETEC Gesellschaft für technische Keramik mbH,HRB 1734 Amtsgericht Siegburg,1/1/05,closed,An der Burg Sülz 17,53797,Lohmar,1923,1923,1923,,,,,,,,,,,,,,1974,2324,2784,,Not Reported,Not Reported,,,,,,,,,,,1974,2324,3321,,,,,,,,,,,,,
Germany,Operator Holding Account,ETERNIT AG,HRB 337456 Amtsgericht Mannheim,1/1/05,closed,Dyckerhoffstraße 95-105,59269,Beckum,9064,9064,9064,,,,,,,,,,,,,,6308,6519,5546,,Not Reported,Not Reported,,,,,,,,,,,,12827,6565,,,,,,,,,,,,,
Germany,Operator Holding Account,Etzel-Kavernenbetriebsgesellschaft mbH & Co. KG,HRA 26458 Amtsgericht Bremen,9/16/13,open,Etzel-Kavernenbetriebsgesellschaft mbH & Co. KG,28217,Bremen,,,,,,,,,303,1498,1328,1162,1002,848,697,552,,,,,,,,,477,2133,1805,1927,,,,,,,,,,,,,477,2133,1805,1927,,,,
Germany,Operator Holding Account,Euler Greiz GmbH & Co. KG,HRA 201788 Amtsgericht Jena,1/1/05,closed,Hauptstraße 2,77704,Oberkirch,16123,16123,16123,16026,16026,16026,0,0,,,,,,,,,16476,16762,17266,16433,16159,14692,,,,,,,,,,,16476,16762,17266,16433,16159,14692,,,,,,,,,,
Germany,Operator Holding Account,Euroglas AG,HRB 113870 Amtsgericht Stendal,8/15/07,open,Euroglas Straße 101,39171,Sülzetal OT Osterweddingen,,,,166334,166334,166334,166334,166334,121395,119286,117153,114997,112819,110619,108391,106156,,48735,126621,126119,124230,130284,131733,136282,137351,138518,142539,144036,,,,,,48736,126621,126119,124230,130284,131733,136282,137351,138518,142539,144036,,,,
Germany,Operator Holding Account,Euroglas GmbH,HRB 113562 Amtsgericht Stendal,1/1/05,open,Dammühlenweg 60,39340,Haldensleben,140724,140724,140724,106578,106578,106578,106578,135600,93628,92002,90356,88694,87013,85317,83599,81875,110817,108786,115337,113746,106967,110289,82776,114195,120734,119698,118992,121120,,,,,110817,108786,115337,113746,106967,110289,82776,114195,120734,119698,118992,121120,,,,
Germany,Aircraft Operator Account,European Air Transport Leipzig GmbH,HRB 22056 (AG Sitz Schkeuditz),1/1/10,open,August-Euler-Straße 1,4435,Schkeuditz,,,,,,,,413986,356566,356566,356566,356566,356566,356566,356566,356566,,,,,,,,651332,658502,691522,749210,798494,,,,,,,,,,,,651332,,1350024,749210,798494,,,,
Germany,Operator Holding Account,EUROVIA Industrie GmbH,HRB 37982 Amtsgericht Berlin (Charlottenburg),1/1/13,open,Frank Zappa Str. 11,12681,Berlin,,,,,,,,,3666,3281,2906,2543,2191,1850,1520,1202,,,,,,,,,8195,7304,5211,7744,,,,,,,,,,,,,8195,7304,5211,7744,,,,
Germany,Operator Holding Account,Eurowatt Spitzenkraft GmbH,HRB 3724 Amtsgericht Deggendorf,1/1/05,closed,Ruselbergstr. 87,94469,Deggendorf,14445,14445,14445,147,147,147,147,147,,,,,,,,,306,307,50,3,22,47,30,123,6,8,,,,,,,14139,307,50,4,22,47,30,123,6,8,,,,,,
Germany,Aircraft Operator Account,Eurowings GmbH,HRB66807,1/1/15,open,Großenbaumer Weg 6,40472,Düsseldorf,,,,,,,,,,,,,,,,,,,,,,,,,,,58737,461778,,,,,,,,,,,,,,,58737,461778,,,,
Germany,Operator Holding Account,Ev. Waldkrankenhaus Spandau gGmbH,HRB 94057 Amtsgericht Berlin (Charlottenburg),1/1/05,closed,Stadtrandstraße 555,13589,Berlin,4574,4574,4574,,,,,,,,,,,,,,4055,4041,3353,,Not Reported,Not Reported,,,,,,,,,,,4055,4041,3353,,,,,,,,,,,,,
Germany,Aircraft Operator Account,EVERGREEN AIRLINES,6,1/1/10,open,3850 Three Mile Lane,97128,McMinnville,,,,,,,,323877,7215,2032,2032,2032,2032,2032,2032,2032,,,,,,,,Not Reported,Excluded,Excluded,Excluded,Excluded,,,,,,,,,,,,,,,,,,,,
Germany,Operator Holding Account,EVH GmbH,HRB 206124 Amtsgericht Stendal,1/1/05,open,Bornknechtsraße 5,6108,Halle (Saale),211609,211609,211609,4848,4848,4848,4848,4848,16948,15167,13434,11754,10126,8550,7026,5558,196184,257806,188035,6100,17991,26746,12203,15727,32219,17064,12344,9619,,,,,196184,257806,188035,6100,17991,26746,12203,15727,32219,17064,12344,9619,,,,
Germany,Operator Holding Account,EVH GmbH,HRB 206124 Amtsgericht Stendal,1/1/05,closed,Bornknechtsraße 5,6108,Halle (Saale),6973,6973,6973,,,,,,,,,,,,,,5949,3923,1279,,Not Reported,Not Reported,,,,,,,,,,,5949,3923,1279,,,,,,,,,,,,,
Germany,Operator Holding Account,EVH GmbH,HRB 206124 Amtsgericht Stendal,12/6/07,open,Bornknechtsraße 5,6108,Halle (Saale),,,,487183,487183,487183,487183,487183,95849,85776,75989,66510,57331,48448,39853,31567,,,78467,253391,224171,257177,259876,172559,141992,132282,205587,215710,,,,,,,78467,253391,223713,257635,259876,172559,141992,132282,205587,215710,,,,
Germany,Operator Holding Account,Evonik Degussa GmbH,HRB 20227 Amtsgericht Essen,1/1/05,open,Rellinghauser Straße 1-11,45128,Essen,18341,18341,18341,48266,48266,48266,48266,48266,10828,10640,10449,10257,10063,9867,9668,9469,13448,12805,12308,11432,10890,12487,11879,11904,11343,10639,11202,11573,,,,,13448,12805,12308,11432,10890,12487,11879,11904,11343,10639,11202,11573,,,,
Germany,Operator Holding Account,Evonik Degussa GmbH,Amtsgericht  Essen HRB 20227,1/1/05,open,Rellinghauser Straße 1-11,45128,Essen,53853,53853,89666,77243,77243,77243,77243,77243,65918,64772,63625,62478,61331,60184,59037,57890,45261,71345,69309,73170,69658,68977,71407,72217,72228,67015,62552,62222,,,,,45261,71345,69309,73042,69658,68977,71407,72345,72228,67015,62552,62222,,,,
Germany,Operator Holding Account,Evonik Degussa GmbH,HRB 20227 Amtsgericht Essen,1/1/05,open,Rellinghauser Straße 1-11,45128,Essen,23368,23368,23368,25811,25811,25811,25811,25811,21113,20746,20375,20000,19621,19239,18851,18463,28954,26003,24939,25004,21262,23030,22198,24391,25518,26782,26068,24096,,,,,28954,26003,24939,25004,21262,23030,22198,24391,25518,26782,26068,24096,,,,
Germany,Operator Holding Account,Evonik Degussa GmbH,HRB 20227 Amtsgericht Essen,1/1/05,open,Rellinghauser Straße 1-11,45128,Essen,93445,93445,93445,67255,67255,59764,64758,64758,51996,51092,50187,49282,48378,47473,46568,45663,60015,59188,51232,74215,81241,88878,86912,81229,79235,74188,78939,76762,,,,,60015,59188,51232,74215,81241,88878,86912,81229,79235,74188,78939,76762,,,,
Germany,Operator Holding Account,Evonik Degussa GmbH,HRB 20227 Amtsgericht Essen,1/1/05,open,Rellinghauser Straße 1-11,45128,Essen,41400,41400,41400,35194,35194,35194,35194,35194,32245,31684,31123,30562,30001,29440,28879,28318,26603,29690,38425,36775,34803,37842,41924,41388,38235,38558,38779,32953,,,,,26603,29690,38425,36775,34803,37842,41924,41388,38325,38558,38689,32953,,,,
Germany,Operator Holding Account,Evonik Degussa GmbH,HRB 20227 Amtsgericht Essen,1/1/05,open,Rellinghauser Straße 1-11,45128,Essen,1640904,1640904,1640904,1714205,1714205,1714205,1757272,1725214,532938,519646,506490,493483,480617,467895,455308,442870,1752160,1944477,1798952,1790523,1825775,1704711,1529040,1795906,1699763,1684956,1458593,1517311,,,,,1752160,1944477,1799273,1790523,1825775,1704711,1529040,1795906,1699763,1684956,1458593,1517311,,,,
Germany,Operator Holding Account,Evonik Degussa GmbH,HRB 20227 Amtsgericht Essen,1/1/05,open,Rellinghauser Straße 1-11,45128,Essen,684079,684079,684079,574729,574729,574729,574729,574729,189968,185232,180545,175909,9763,8251,6787,5376,615494,518357,589106,599003,353491,541585,473427,468641,482631,562193,428444,0,,,,,615494,518357,589106,599003,353491,541585,473427,468641,482631,562193,428444,,,,,
Germany,Operator Holding Account,Evonik Degussa GmbH,HRB 20227 Amtsgericht Essen,1/1/05,open,Rellinghauser Straße 1-11,45128,Essen,620642,620642,620642,363026,363026,363026,363026,363026,97835,51627,49952,90490,88097,85731,83390,81079,241770,140344,173955,173970,159034,109182,195296,73872,54646,57260,162997,180761,,,,,241770,140344,173955,173970,159034,109182,195296,73872,54646,57260,162997,180761,,,,
Germany,Operator Holding Account,Evonik Degussa GmbH,HRB 20227 Amtsgericht Essen,1/1/05,open,Rellinghauser Straße 1-11,45128,Essen,27460,27460,27460,30970,30970,30970,30970,30970,11563,10904,5131,9630,9015,8415,7830,7261,28316,26171,25045,25582,22649,12919,8079,11044,11870,5135,9779,5369,,,,,856,53631,25045,25582,22649,12919,8079,11044,11870,5135,9779,5369,,,,
Germany,Operator Holding Account,Evonik Degussa GmbH,HRB 20227 Amtsgericht Essen,6/2/06,open,Rellinghauser Straße 1-11,45128,Essen,,,,,,,,,251671,246981,242251,237488,232687,227855,222978,218096,,,,,,,,,276835,280648,227401,203068,,,,,,,,,,,,,276835,290648,227401,203068,,,,
Germany,Operator Holding Account,Evonik Degussa GmbH,HRB 20227 Amtsgericht Essen,1/18/99,open,Rellinghauser Straße 1-11,45128,Essen,,,,,,,,,34448,33730,33010,32288,31563,30838,30109,29381,,,,,,,,,24240,23684,23888,25876,,,,,,,,,,,,,24233,24691,23888,25876,,,,
Germany,Operator Holding Account,Evonik Degussa GmbH,HRB 20227 Amtsgericht Essen,2/9/12,open,Rellinghauser Straße 1-11,45128,Essen,,,,,,,,,205,202,99,97,96,94,92,90,,,,,,,,,116,76,79,128,,,,,,,,,,,,,116,76,79,128,,,,
Germany,Operator Holding Account,Evonik Degussa GmbH,HRB 20227 Amtsgericht Essen,5/11/09,open,Rellinghauser Straße 1-11,45128,Essen,,,,,,,,,40620,39915,39200,38479,37750,37014,36269,35522,,,,,,,,,179,301,518,420,,,,,,,,,,,,,179,301,518,420,,,,
Germany,Operator Holding Account,Evonik Degussa GmbH,HRB 20227 Amtsgericht Essen,11/24/05,open,Rellinghauser Straße 1-11,45128,Essen,,,,,,,,,55634,54668,53690,52702,51704,50696,49675,48651,,,,,,,,,60243,65840,65922,65816,,,,,,,,,,,,,60241,65840,65924,65816,,,,
Germany,Operator Holding Account,Evonik Degussa GmbH,HRB 20227 Amtsgericht Essen,12/22/10,open,Rellinghauser Straße 1-11,45128,Essen,,,,,,,,,50163,49292,48410,47520,46619,45711,44790,43867,,,,,,,,,59683,59468,59710,56861,,,,,,,,,,,,,59683,59468,59710,56861,,,,
Germany,Operator Holding Account,Evonik Degussa GmbH,HRB 20227 Amtsgericht Essen,12/17/11,open,Rellinghauser Straße 1-11,45128,Essen,,,,,,,,,81747,80328,78891,77439,75972,74491,72990,71486,,,,,,,,,39510,46528,43596,40331,,,,,,,,,,,,,39510,46528,43596,40331,,,,
Germany,Operator Holding Account,Evonik Degussa GmbH,HRB 20227 Amtsgericht Essen,5/19/09,open,Rellinghauser Straße 1-11,45128,Essen,,,,,,,,,224246,219615,214966,210303,205623,200932,196218,191518,,,,,,,,,181162,171915,167509,149313,,,,,,,,,,,,,180462,180000,180000,155000,,,,
Germany,Operator Holding Account,Evonik Degussa GmbH,HRB 20227 Amtsgericht Essen,11/11/09,open,Rellinghauser Straße 1-11,45128,Essen,,,,,,,,,81285,79873,78445,77001,75542,74069,72578,71081,,,,,,,,,37789,42407,53082,71893,,,,,,,,,,,,,37789,42407,52728,72247,,,,
Germany,Operator Holding Account,Evonik Degussa GmbH,HRB 20227 Amtsgericht Essen,6/17/05,open,Rellinghauser Straße 1-11,45128,Essen,,,,,,,,,16891,16598,16301,16001,15698,15392,15082,14771,,,,,,,,,31293,23216,21240,20913,,,,,,,,,,,,,31293,23216,21240,20913,,,,
Germany,Operator Holding Account,Evonik Degussa GmbH,HRB 20227 Amtsgericht Essen,1/1/13,open,Rellinghauser Straße 1-11,45128,Essen,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Germany,Operator Holding Account,Evonik Degussa GmbH,HRB 20227 Amtsgericht Essen,6/24/15,open,Rellinghauser Straße 1-11,45128,Essen,,,,,,,,,,,,,,,,,,,,,,,,,,,13420,164668,,,,,,,,,,,,,,,13420,164668,,,,
Germany,Operator Holding Account,Evonik Functional Solutions GmbH,HRB 27690,1/1/05,open,Feldmühlestraße 3,53859,Niederkassel,74418,74418,74418,72674,72674,72674,72674,72674,33543,32961,16338,16038,15734,15427,15116,14805,54036,59184,65313,28943,15420,12303,11043,11865,25504,24101,27423,27048,,,,,,113220,65313,28943,15420,12303,11043,11865,25504,24101,27423,27048,,,,
Germany,Operator Holding Account,Evonik Röhm GmbH,HRB 26282 Amtsgericht Essen,6/1/11,open,Kirschenallee,64293,Darmstadt,,,,0,0,0,0,14598,,,,,,,,,,,,,,,4571,439,224,680,363,353,,,,,,,,,,,4571,439,224,680,363,353,,,,
Germany,Operator Holding Account,Evonik Röhm GmbH,HRB 26282 Amtsgericht Essen,1/1/05,open,Kirschenallee,64293,Darmstadt,15277,15277,15277,16068,16068,16068,16068,16068,11693,11039,10399,9774,9161,8566,7983,7418,15606,15543,14166,14412,13359,13984,12220,12396,12828,11938,12325,12331,,,,,15606,15543,14166,14412,13359,13984,12220,12396,12828,11938,12325,12331,,,,
Germany,Operator Holding Account,Evonik Röhm GmbH,HRB 26282 Amtsgericht Essen,1/1/05,closed,Kirschenallee,64293,Darmstadt,14788,14788,14788,14924,14924,14924,14924,14924,12535,945,837,733,0,0,0,0,14827,14908,14566,14870,13125,14483,12297,7157,104,18,370,15,,,,,14827,14908,14566,14870,13125,14483,12297,7157,104,18,370,15,,,,
Germany,Operator Holding Account,Evonik Röhm GmbH,HRB 26282 Amtsgericht Essen,3/19/12,open,Kirschenallee,64293,Darmstadt,,,,,,,,,101132,99375,97598,95802,93987,92155,90299,88437,,,,,,,,,96216,95370,90707,95836,,,,,,,,,,,,,96216,95370,90707,95836,,,,
Germany,Operator Holding Account,Evonik Röhm GmbH,HRB 26282 Amtsgericht Essen,3/19/12,open,Kirschenallee,64293,Darmstadt,,,,,,,,,91390,89802,88196,86574,84933,83277,81600,79918,,,,,,,,,89761,84845,86250,90759,,,,,,,,,,,,,89761,84845,86250,90759,,,,
Germany,Operator Holding Account,Evonik Röhm GmbH,HRB 26282 Amtsgericht Essen,3/19/12,open,Kirschenallee,64293,Darmstadt,,,,,,,,,130424,128159,125867,123551,121210,118847,116453,114052,,,,,,,,,263312,236891,219917,216723,,,,,,,,,,,,,263312,236891,219917,216723,,,,
Germany,Operator Holding Account,EWE ENERGIE AG,HRB 204481 Amtsgericht Oldenburg,1/1/05,closed,Tirpitzstraße 39,26122,Oldenburg,7138,7138,7138,6125,6125,6125,6125,6125,,,,,,,,,4349,3579,2851,2807,3157,5690,7844,5389,,,,,,,,,4349,3579,2851,2807,3157,5690,7844,5389,,,,,,,,
Germany,Operator Holding Account,EWN Entsorgungswerk für Nuklearanlagen GmbH,HRB 90 Amtsgericht Stralsund,1/1/05,open,Latzower Straße 1,17509,Rubenow,31767,31767,31767,29213,29213,29213,29213,29213,17507,7761,6875,6015,5182,4376,3596,2845,29247,26468,22077,21809,21443,21630,18497,18867,17902,15200,20703,23148,,,,,29247,26468,22077,21809,21443,21630,18497,18867,17902,15200,20703,23148,,,,
Germany,Operator Holding Account,ExxonMobil Production Deutschland GmbH,HRB 60424 Amtsgericht Hannover,1/1/05,open,Riethorst 12,30659,Hannover,159466,159466,159466,170182,170182,170182,170182,170182,561920,552160,542285,532308,522223,512040,501729,491383,175665,164107,169667,167639,178319,155702,152699,166556,978427,1273952,1177783,1073664,,,,,175665,164107,169667,184639,161319,155702,152699,166556,978427,1273952,1177783,1073664,,,,
Germany,Operator Holding Account,ExxonMobil Production Deutschland GmbH,HRB 60424 Amtsgericht Hannover,1/1/05,open,Riethorst 12,30659,Hannover,59645,59645,59645,70031,70031,70031,70031,70031,87087,0,0,0,0,0,0,0,64119,69580,78653,76880,99103,66924,106843,96889,330587,,,,,,,,64119,69580,78653,84880,91103,66924,106843,96889,330587,,,,,,,
Germany,Operator Holding Account,ExxonMobil Production Deutschland GmbH,HRB 60424 Amtsgericht Hannover,1/1/05,open,Riethorst 12,30659,Hannover,38154,38154,38154,30203,30203,30203,30203,30203,29343,28833,14159,13898,13635,13369,13100,12830,40543,37839,41701,37260,40674,37286,37077,33799,26060,17606,17760,16451,,,,,40543,37839,41701,41260,36674,37286,37077,33799,26060,17606,17760,16451,,,,
Germany,Operator Holding Account,ExxonMobil Production Deutschland GmbH,HRB 60424 Amtsgericht Hannover,1/1/05,open,Riethorst 12,30659,Hannover,93037,93037,93037,74173,74173,74173,74173,74173,68858,67663,66453,65230,63994,62746,61483,60215,86368,83778,72054,89342,81750,91342,80830,76657,77451,71640,73707,63591,,,,,86368,83778,72054,98342,72750,91342,80830,76657,77451,71640,73707,63591,,,,
Germany,Operator Holding Account,ExxonMobil Production Deutschland GmbH,HRB 60424 Amtsgericht Hannover,1/1/05,closed,Riethorst 12,30659,Hannover,64079,64079,64079,39382,39382,39382,39382,39382,1282,1146,1016,0,0,0,0,0,44447,57468,52602,50691,70304,59977,4879,1994,755,252,397,,,,,,44447,57468,52602,55691,65304,59977,4879,1994,755,252,397,,,,,
Germany,Operator Holding Account,ExxonMobil Production Deutschland GmbH,HRB 60424 Amtsgericht Hannover,1/1/05,open,Riethorst 12,30659,Hannover,84655,84655,84655,41371,41371,41371,41371,41371,80326,78930,63114,61953,60780,59594,58394,57190,71276,85151,85780,82420,87708,83991,84516,74574,74156,73354,70236,63494,,,,,71276,85151,85780,90420,79708,83991,84516,74574,74156,73354,70236,63494,,,,
Germany,Operator Holding Account,ExxonMobil Production Deutschland GmbH,HRB 60424 Amtsgericht Hannover,1/1/05,closed,Riethorst 12,30659,Hannover,12819,12819,12819,20569,20569,20569,20569,20569,37920,37261,36595,35921,0,0,0,0,28725,38214,23161,29253,39929,40373,38265,34418,37653,35244,36704,20787,,,,,28725,38214,23161,32253,36929,40373,38265,34418,37653,35244,36704,20787,,,,
Germany,Operator Holding Account,f | glass GmbH,HRB 7259 Amtsgericht Stendal,9/1/09,open,Appendorfer Weg 5,39171,Osterweddingen,,,,0,0,0,262506,153984,102871,101084,99277,97450,95604,93739,91852,89958,,,,,33512,110572,121865,121859,122649,133680,123914,122457,,,,,,,,,33512,110572,121865,121859,122649,133680,123914,122457,,,,
Germany,Operator Holding Account,FairEnergie GmbH,HRB 353670 Amtsgericht Stuttgart,1/1/05,open,Hauffstraße 89,72762,Reutlingen,9236,27884,18560,15000,15000,15000,27809,62585,9130,8171,7239,6337,5462,4616,3797,3007,15834,15388,14790,15861,15098,13727,18324,23179,23619,20453,21822,24386,,,,,15834,15388,14790,15861,15098,13727,18324,23179,23619,20453,21822,24386,,,,
Germany,Aircraft Operator Account,Fancourt Flugcharter GmbH & Co. KG,HRA 350614,1/1/12,open,Max-Planck-Strasse 8,69190,Walldorf,,,,,,,,17,2,2,2,2,2,2,2,2,,,,,,,,306,Excluded,Excluded,Excluded,Excluded,,,,,,,,,,,,306,,,,,,,,
Germany,Aircraft Operator Account,FCS Flight Calibration Services GmbH,HRB 3859,1/1/12,open,Hermann-Blenk-Straße 32a,38108,Braunschweig,,,,,,,,,,,,,,,,,,,,,,,,312,Excluded,Excluded,Excluded,Excluded,,,,,,,,,,,,312,,,,,,,,
Germany,Operator Holding Account,Federal-Mogul Wiesbaden GmbH,HRB 22485 Amtsgericht Wiesbaden,1/1/05,closed,Stielstraße 11,65201,Wiesbaden,7227,7227,7227,,,,,,,,,,,,,,6711,,,,Not Reported,Not Reported,,,,,,,,,,,6711,,,,,,,,,,,,,,,
Germany,Operator Holding Account,Feinkostwerk Kleve GmbH,HRB 21702 Amtsgericht Osnabrück,1/1/05,closed,van den Bergh Straße 15,47533,Kleve,17313,17313,17313,,,,,,,,,,,,,,17936,8767,1914,,Not Reported,Not Reported,,,,,,,,,,,17936,8767,1914,,,,,,,,,,,,,
Germany,Operator Holding Account,Feldmuehle Uetersen GmbH,HRB 7583 Amtsgericht Pinneberg,1/1/05,open,Pinnauallee 3,25436,Uetersen,78962,78962,78962,12824,12824,12824,12824,12824,94412,92772,91113,89437,87742,86031,84299,82561,72579,71017,78880,12916,12410,12295,10195,8848,9983,8990,11019,12196,,,,,72579,71017,78880,12916,12824,12295,10195,8434,9983,8990,11019,12196,,,,
Germany,Operator Holding Account,Feldmuehle Uetersen GmbH,HRB 7583 Amtsgericht Pinneberg,3/10/08,open,Pinnauallee 3,25436,Uetersen,,,,73507,73507,73507,73507,73507,,,,,,,,,,,,68657,65555,66340,61388,52667,54022,46130,55294,51991,,,,,,,,61710,75555,66340,61388,49614,54022,46130,55294,51991,,,,
Germany,Operator Holding Account,Fels-Werke GmbH,HRB 111240 Amtsgericht Braunschweig,1/1/05,open,Geheimrat-Ebert-Str. 12,38640,Goslar,54626,54626,54626,43183,43183,43183,62170,66917,41596,40874,40143,39404,38658,37904,37141,36375,49723,46545,51850,43679,34553,44335,61952,62762,43746,63650,59557,60639,,,,,,96268,53331,45210,35590,44335,61952,60194,45058,63650,58245,60639,,,,
Germany,Operator Holding Account,Fels-Werke GmbH,HRB 111240 Amtsgericht Braunschweig,1/1/05,open,Geheimrat-Ebert-Str. 12,38640,Goslar,187204,187204,187204,208663,208663,208663,208663,208663,152822,150168,147482,144769,142026,139256,136452,133639,146016,152926,139951,235549,190408,213751,234398,209820,217784,237262,225936,226419,,,,,,298942,144340,244000,196119,213751,234398,195658,224318,237262,219402,226419,,,,
Germany,Operator Holding Account,Fels-Werke GmbH,HRB 111240 Amtsgericht Braunschweig,1/1/05,open,Geheimrat-Ebert-Str. 12,38640,Goslar,153646,153646,153646,172866,172866,289969,233666,233666,160527,157739,154918,152068,149186,146277,143332,140376,225278,196629,241908,234959,172012,174350,199754,186558,195646,191490,196662,201890,,,,,71632,350275,248546,243185,177173,174350,199754,173171,201515,191490,190793,201890,,,,
Germany,Operator Holding Account,Fels-Werke GmbH,HRB 111240 Amtsgericht Braunschweig,1/1/05,open,Geheimrat-Ebert-Str. 12,38640,Goslar,240309,240309,240309,264185,264185,264185,264185,264185,204267,200719,197129,193502,189836,186134,182386,178625,192823,251729,268467,254290,174403,175950,215874,229725,222515,192070,201826,222263,,,,,,444552,275597,263190,179637,175950,215874,215591,229190,192070,195151,222263,,,,
Germany,Operator Holding Account,Fels-Werke GmbH,HRB 111240 Amtsgericht Braunschweig,1/1/05,open,Geheimrat-Ebert-Str. 12,38640,Goslar,223909,223909,223909,470480,470480,470480,470480,470480,324046,318418,312723,306969,301153,295281,289335,283369,166831,164295,164034,411732,353127,411069,412076,402469,354845,338262,335875,365667,,,,,,331126,168986,426165,363719,411069,412076,377444,365490,338262,325230,365667,,,,
Germany,Operator Holding Account,Fels-Werke GmbH,HRB 111240 Amtsgericht Braunschweig,1/1/05,open,Geheimrat-Ebert-Str. 12,38640,Goslar,118772,118772,118772,100235,100235,100235,100235,100235,26278,51643,50719,49786,48843,47890,46926,45958,74077,76413,76944,69843,69074,73288,59429,32549,50101,66599,62665,60906,,,,,,150490,111944,72290,71146,73288,59429,28030,51604,66599,61162,60906,,,,
Germany,Operator Holding Account,Fels-Werke GmbH,HRB 111240 Amtsgericht Braunschweig,1/1/05,open,Geheimrat-Ebert-Str. 12,38640,Goslar,102155,102155,102155,132989,132989,132989,132989,132989,84947,83472,81979,80471,78946,77407,75848,74284,103550,102593,101037,104983,103245,78410,82939,73413,100054,97523,96693,98672,,,,,1395,204748,109109,108895,106341,78410,82939,66405,103056,97523,93691,98672,,,,
Germany,Operator Holding Account,Fels-Werke GmbH,HRB 111240 Amtsgericht Braunschweig,1/1/05,open,Geheimrat-Ebert-Str. 12,38640,Goslar,330445,330445,330445,245359,245359,401860,404463,384484,245365,241103,236791,232434,228030,223584,219082,214564,267271,292937,303291,366209,279361,299180,333805,319355,330032,305531,281564,291974,,,,,,560208,323291,379000,287739,299180,333805,298186,339933,305531,271663,291974,,,,
Germany,Operator Holding Account,Fels-Werke GmbH,HRB 111240 Amtsgericht Braunschweig,1/1/05,open,Geheimrat-Ebert-Str. 12,38640,Goslar,103988,103988,103988,137184,137184,137184,137184,137184,82820,81382,79927,78456,76970,75469,73949,72424,118193,102970,99280,89513,34745,100458,108238,103015,80585,88695,87494,91529,,,,,14205,206958,106119,92645,35791,100458,108238,98837,83003,88695,85076,91529,,,,
Germany,Operator Holding Account,Fels-Werke GmbH,HRB 111240 Amtsgericht Braunschweig,1/1/05,closed,Geheimrat-Ebert-Str. 12,38640,Goslar,212817,212817,212817,,,,,,,,,,,,,,214266,262969,228677,,Not Reported,Not Reported,,,,,,,,,,,1449,475786,245736,,,,,,,,,,,,,
Germany,Operator Holding Account,Fels-Werke GmbH,HRB 111240 Amtsgericht Braunschweig,1/1/05,open,Geheimrat-Ebert-Str. 12,38640,Goslar,197977,197977,197977,310510,310510,310510,310510,310510,146694,144146,141568,138963,136330,133672,130980,128279,159607,203038,213580,227183,159723,176087,201171,216131,165477,169753,165650,167783,,,,,,362645,283580,235135,164515,176087,201171,203387,170441,169753,160686,167783,,,,
Germany,Operator Holding Account,Fels-Werke GmbH,HRB 111240 Amtsgericht Braunschweig,1/1/05,closed,Geheimrat-Ebert-Str. 12,38640,Goslar,70977,70977,70977,,,,,,,,,,,,,,53275,44728,46297,,Not Reported,Not Reported,,,,,,,,,,,,98003,67740,,,,,,,,,,,,,
Germany,Operator Holding Account,Fels-Werke GmbH,HRB 111240 Amtsgericht Braunschweig,12/1/08,open,Geheimrat-Ebert-Str. 12,38640,Goslar,,,,0,149904,139250,139250,139250,91082,89500,87900,86283,84648,82997,81326,79649,,,,6455,117753,119039,108194,120835,121225,117046,105742,97689,,,,,,,,6690,121285,119039,108194,117068,124862,117046,102105,97689,,,,
Germany,Operator Holding Account,Fermacell GmbH,11868,1/1/13,open,Am Griesebach,38723,Seesen,,,,,,,,,20016,24586,24146,23702,23253,22799,22340,21880,,,,,,,,,20730,20968,20770,19502,,,,,,,,,,,,,21500,20349,20619,19502,,,,
Germany,Operator Holding Account,Fernheizwerk Neukölln AG,HRB 27526 Amtsgericht Charlottenburg,1/1/05,open,Weigandufer 49,12059,Berlin,108801,108801,108801,100238,100238,100238,100238,100238,54687,44693,35830,28068,21354,17431,14339,11358,74107,73541,75030,54520,64049,70217,44926,39810,42334,49576,55974,73177,,,,,74107,73541,75030,54520,64049,70217,44926,39810,42334,49576,55974,73177,,,,
