Country,Account Type,Account Holder Name,Main Address Line,City,Allowance In Allocation In 2005,Allowance In Allocation In 2006,Allowance In Allocation In 2007,Allowance In Allocation In 2008,Allowance In Allocation In 2009,Allowance In Allocation In 2010,Allowance In Allocation In 2011,Allowance In Allocation In 2012,Allowance In Allocation In 2013,Allowance In Allocation In 2014,Allowance In Allocation In 2015,Allowance In Allocation In 2016,Allowance In Allocation In 2017,Allowance In Allocation In 2018,Allowance In Allocation In 2019,Allowance In Allocation In 2020,Verified Emissions In 2005,Verified Emissions In 2006,Verified Emissions In 2007,Verified Emissions In 2008,Verified Emissions In 2009,Verified Emissions In 2010,Verified Emissions In 2011,Verified Emissions In 2012,Verified Emissions In 2013,Verified Emissions In 2014,Verified Emissions In 2015,Verified Emissions In 2016,Verified Emissions In 2017,Verified Emissions In 2018,Verified Emissions In 2019,Verified Emissions In 2020,Units Surrendered In 2005,Units Surrendered In 2006,Units Surrendered In 2007,Units Surrendered In 2008,Units Surrendered In 2009,Units Surrendered In 2010,Units Surrendered In 2011,Units Surrendered In 2012,Units Surrendered In 2013,Units Surrendered In 2014,Units Surrendered In 2015,Units Surrendered In 2016,Units Surrendered In 2017,Units Surrendered In 2018,Units Surrendered In 2019,Units Surrendered In 2020
Italy,Operator Holding Account,CASALGRANDE PADANA S.P.A.,STRADA STATALE 467 NR. 73,CASALGRANDE,,,,,,,,,40487,39784,39072,38353,37626,36893,36149,35403,,,,,,,,,49468,52369,54415,58934,,,,,,,,,,,,,49468,52369,54415,58934,,,,
Italy,Operator Holding Account,CASALINO CARTA S.R.L.,Nuova Zona Industriale,Rocca Grimalda,,,,,,,,,1852,2736,2687,2639,2590,2542,2493,2445,,,,,,,,,1801,2397,2554,2674,,,,,,,,,,,,,1801,2397,2554,2674,,,,
Italy,Operator Holding Account,CASAR S.R.L.,"S.S. 196/D Km. 7,155",Serramanna (VS),,,,,,0,0,0,3887,3610,3339,3077,2822,2574,2334,2101,,,,,,11,3540,2701,3715,4063,3330,4121,,,,,,,,,,11,3540,2701,3715,4063,3330,4121,,,,
Italy,Operator Holding Account,CASTAGNA S.R.L.,Via P. Meroni 3,Albavilla - CO,,,,10415,10415,10415,10415,10415,8956,0,0,0,0,0,0,0,,,,11569,10146,10824,10321,8478,5082,,,,,,,,,,,11569,10146,10824,10321,8478,5082,,,,,,,
Italy,Operator Holding Account,CAV. UFF. PIETRO GRIMALDI - S.R.L.,"Via G. Mazzini, 172",SANT'EGIDIO DEL MONTE ALBINO (SA),,,,,,0,0,0,1529,836,1261,1132,1008,887,770,656,,,,,,163,471,640,1491,1161,1068,1087,,,,,,,,,,163,471,640,1491,1161,1068,1087,,,,
Italy,Operator Holding Account,CAVIRO DISTILLERIE S.R.L.,"CONVERTITE, 8",FAENZA (RA),6700,6700,6700,24162,24162,24162,24162,24162,29505,28993,28474,27950,27421,26886,26345,25802,11997,13536,17492,9813,13426,22464,30487,21489,32052,38380,33409,37012,,,,,,25533,17492,9813,13426,22464,30487,21489,32052,38380,33409,37012,,,,
Italy,Operator Holding Account,CBCOTTI - S.R.L.,"Via F.lli Buscetto, 36",Nocera Inferiore (SA),,,,,,0,0,0,6577,2431,2213,2002,1207,1019,838,663,,,,,,3343,3392,3062,3494,3123,3359,2318,,,,,,,,,,3343,3392,3062,3494,3123,3359,2318,,,,
Italy,Operator Holding Account,CDM PAPER GROUP SOCIETA' PER AZIONI,Località Salanetti 1,Capannori - LU,14002,14002,14002,13297,13297,0,0,0,,,,,,,,,13490,12411,11707,11846,13297,0,0,,,,,,,,,,,25901,11707,11846,,13297,,,,,,,,,,
Italy,Operator Holding Account,CE.LA.M. (CERAMICHE LATERIZI MERIDIONALI) S.R.L. IN LIQUIDAZIONE,VIA SAN ROCCO 45,LUCERA,,,,,,,,,32995,0,0,0,0,0,0,0,,,,,,,,,810,0,,,,,,,,,,,,,,,810,,,,,,,
Italy,Operator Holding Account,CEB S.p.A.,"Foro Buonaparte, 31",Milano,,,,,0,0,0,628,,,,,,,,,,,,,134,6,20,16,Excluded,Excluded,Excluded,Excluded,,,,,,,,,134,6,20,16,,,,,,,,
Italy,Operator Holding Account,Cellulosa 2000 S.p.A.,"S.S.106 Zona industriale, n.d.",CROTONE,7451,7451,7451,,,,,,,,,,,,,,,,0,,Not Reported,Not Reported,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Operator Holding Account,CEMENTERIA COSTANTINOPOLI S.R.L.,"S.S.93 KM. 76, SNC",BARILE,169610,169610,169610,169643,435082,446241,446241,446241,302414,297161,291846,286477,281050,275568,270020,264452,167863,176363,143697,106238,393461,351730,366344,266947,278241,316742,320714,301425,,,,,,344226,143697,106238,393461,351730,366344,266947,278241,316742,320714,301425,,,,
Italy,Operator Holding Account,CEMENTERIA DI MONSELICE SPA,A. Mussato 97,Padova,468113,468113,468113,470920,470920,470920,470920,470920,400283,393331,386296,379189,372005,364750,357406,350036,447077,459100,485893,463197,451141,431567,472338,347074,367762,380766,401422,372698,,,,,447077,459100,485893,463197,451141,431567,472338,347074,367762,380766,401422,372698,,,,
Italy,Operator Holding Account,CEMENTERIE ALDO BARBETTI - SOCIETA' PER AZIONI,"Via CORSO GARIBALDI, 81",GUBBIO,1007233,1007233,1007233,1059503,1059503,1059503,1059503,1059503,978262,961270,944079,926708,909151,891423,873473,855461,1113166,1114821,1114724,1050964,1015056,928546,831061,745101,565181,564806,562654,560066,,,,,1007233,1220754,1114724,1050964,1015056,928546,831061,745101,565181,564806,562654,560066,,,,
Italy,Operator Holding Account,CEMENTI MOCCIA S.P.A.,"Galileo Ferraris, 101",NAPOLI,295271,295271,295271,304206,304206,304206,304206,304206,264543,0,0,0,0,0,0,0,154789,329113,365624,324334,274413,174789,135659,171361,56536,0,,,,,,,154789,329113,365624,324334,274413,174789,135659,171361,56536,,,,,,,
Italy,Operator Holding Account,CEMENTIR ITALIA S.P.A.,Corso di Francia 200,Roma (RM),393777,393777,393777,398420,398420,398420,398420,398420,342037,336096,330085,324012,317873,311675,305400,299101,403406,421792,439471,409215,365738,379755,354607,287303,245687,205680,205088,202030,,,,,,825198,439471,409215,365738,379755,354607,287303,245687,205680,205088,202030,,,,
Italy,Operator Holding Account,CEMENTIR ITALIA S.P.A.,Corso di Francia 200,Roma (RM),712051,712051,712051,730656,730656,730656,730656,730656,609463,598878,588167,577345,566406,555361,544179,532957,728444,763149,722494,640612,584982,478826,578787,365953,368269,384439,522785,460540,,,,,,1491593,722494,640612,584982,478826,578787,365953,368269,384439,522785,460540,,,,
Italy,Operator Holding Account,CEMENTIR ITALIA S.P.A.,Corso di Francia 200,Roma (RM),386581,386581,386581,387873,387873,387873,387873,387873,349236,343170,337033,330831,324563,318234,311827,305396,436379,436125,467816,441154,346246,312844,278600,247266,198168,2265,668,Not Reported,,,,,,872504,467816,441154,346246,312844,278600,247266,198168,2265,668,,,,,
Italy,Operator Holding Account,CEMENTIR ITALIA S.P.A.,Corso di Francia 200,Roma (RM),,,,334611,334611,334611,334611,334611,268822,0,0,0,0,0,0,0,,,78752,296906,263937,157572,272574,197086,93811,0,,,,,,,,,78752,296906,263937,157572,272574,197086,93811,,,,,,,
Italy,Operator Holding Account,CEMENTIR SACCI S.P.A.,"Corso di Francia, 200",Roma,406203,406203,406203,417990,417990,417990,417990,417990,387624,380891,374079,367196,360239,353214,346102,338965,447185,450541,475938,397073,376644,309054,370502,356330,345240,366038,363817,359521,,,,,420260,477466,475938,397073,376644,309054,370502,356330,345240,366038,363817,359521,,,,
Italy,Operator Holding Account,CEMENTIR SACCI S.P.A.,"Corso di Francia, 200",Roma,197782,197782,197782,339903,339903,339903,339903,339903,279566,274710,269797,264833,259816,254749,249620,244472,326252,321672,351581,319042,223222,210618,238135,208373,260981,227626,175521,176414,,,,,,647924,351581,319042,223222,210618,238135,208373,260981,227626,175521,176414,,,,
Italy,Operator Holding Account,CEMENTIR SACCI S.P.A.,"Corso di Francia, 200",Roma,417870,417870,417870,420199,420199,420199,420199,420199,164046,161197,158314,77701,152457,149484,146474,143453,413617,420669,386266,332043,241573,288966,299019,116131,136810,134403,85606,106829,,,,,413617,420669,386266,332043,241573,288966,299019,116131,136810,134403,85606,106829,,,,
Italy,Operator Holding Account,CEMENTIZILLO S.P.A.,A. Mussato 97,PADOVA,312859,312859,312859,317388,317388,317388,317388,317388,281665,0,0,0,0,0,0,0,329524,338223,302147,328574,326481,256455,155184,173579,14635,8800,3640,,,,,,,667747,302147,328574,326481,256455,155184,173579,14635,8800,3640,,,,,
Italy,Operator Holding Account,CEMENTIZILLO S.P.A.,A. Mussato 97,PADOVA,461050,461050,461050,630588,630588,630588,630588,630588,503121,494382,485541,476607,467577,458459,449228,439964,584316,626339,606529,536096,533575,626607,528972,461437,406262,476706,427214,380376,,,,,,1210655,606529,536096,533575,626607,528972,461437,406262,476706,427214,380376,,,,
Italy,Operator Holding Account,CEMIN S.R.L.,Via Foscolo 23,Domusnovas,,,,43018,43018,0,0,0,,,,,,,,,,,1007,176,210,264,247,0,0,0,,,,,,,,,,176,210,264,247,,,,,,,,,
Italy,Operator Holding Account,CENTRALE DEL LATTE DI ROMA S.P.A.,"FONDI DI MONASTERO, 262",ROMA,4121,4121,4121,4400,4400,0,0,0,,,,,,,,,4536,5145,4778,4659,3463,0,,,,,,,,,,,,9681,4778,4659,3463,,,,,,,,,,,
Italy,Operator Holding Account,CENTRO ENERGIA FERRARA S.R.L.,"Viale Certosa, 247",MILANO,352946,315512,294122,95693,95693,95693,95693,95693,0,0,0,0,0,0,0,0,442624,427295,416571,442001,423856,437452,52082,140610,108183,96348,19854,,,,,,442624,427295,416571,442001,423856,437452,52082,140610,108183,96349,19854,,,,,
Italy,Operator Holding Account,CENTRO ENERGIA TEVEROLA S.R.L.,"S.S. Appia 7 Bis Km. 15,400",TEVEROLA,344514,307975,287095,95113,95113,95113,95113,0,,,,,,,,,447934,390521,414289,448143,427768,402940,95113,Not Reported,,,,,,,,,447934,390521,414289,448143,427768,402940,,95113,,,,,,,,
Italy,Operator Holding Account,Ceramica Del Conca Spa,"Via Croce, 8",San Clemente (RN),,,,,,,,,45037,44255,43464,42664,41856,41039,40213,39384,,,,,,,,,42190,44930,43716,44745,,,,,,,,,,,,,42190,44930,43716,44745,,,,
Italy,Operator Holding Account,Ceramica Del Conca Spa,"Via Croce, 8",San Clemente (RN),,,,,,,,,31910,31355,30795,30228,29655,29078,28493,27904,,,,,,,,,31446,31559,35228,37490,,,,,,,,,,,,,31446,31559,35228,37490,,,,
Italy,Operator Holding Account,CERAMICA MANDRIO CORREGGIO C.M.C. S.P.A.,"via Farmacista, n°11",Mandrio,,,,,,,,,5531,5435,5339,5243,5146,5050,4954,4857,,,,,,,,,6454,6541,6443,4797,,,,,,,,,,,,,,12995,6443,4797,,,,
Italy,Operator Holding Account,CERAMICA MEDITERRANEA S.P.A.,SS 126  Km 95,Guspini (VS),,,,,,,,,22827,22431,22030,21625,21214,20800,20382,19961,,,,,,,,,15855,13414,18296,16395,,,,,,,,,,,,,15855,13414,18296,16395,,,,
Italy,Operator Holding Account,CERAMICA SANT'AGOSTINO - S.P.A.,VIA STATALE N° 247,SANT'AGOSTINO (FE),,,,,,,,,20828,20467,20100,19731,19357,18980,18598,18213,,,,,,,,,20276,21525,22876,22480,,,,,,,,,,,,,20276,21525,22876,22480,,,,
Italy,Operator Holding Account,CERAMICA VALSECCHIA S.P.A.,via Radici Nord n°90,Castellarano (RE),,,,,,,,,7790,7655,7518,7380,7241,7099,6957,6813,,,,,,,,,7533,8138,9237,9385,,,,,,,,,,,,,7533,8138,9237,9385,,,,
Italy,Operator Holding Account,CERAMICA VALSECCHIA S.P.A.,via Radici Nord n°90,Castellarano (RE),,,,,,,,,4798,4715,4631,4546,4459,4372,4284,4196,,,,,,,,,4890,5105,5714,5618,,,,,,,,,,,,,4890,5105,5714,5618,,,,
Italy,Operator Holding Account,CERAMICHE ATLAS CONCORDE S.P.A.,Via Canaletto 141,Fiorano Modenese (MO),,,,,,,,,50305,49431,48547,47654,46752,45840,44917,43990,,,,,,,,,56523,60050,54508,58548,,,,,,,,,,,,,56523,60050,54508,58548,,,,
Italy,Operator Holding Account,CERAMICHE ATLAS CONCORDE S.P.A.,Via Canaletto 141,Fiorano Modenese (MO),,,,,,,,,11410,11211,11012,10808,10603,10397,10187,9978,,,,,,,,,6032,7100,7164,8723,,,,,,,,,,,,,6032,7100,7164,8723,,,,
Italy,Operator Holding Account,CERAMICHE ATLAS CONCORDE S.P.A.,Via Canaletto 141,Fiorano Modenese (MO),,,,,,,,,32256,31696,31130,30556,29977,29393,28801,28207,,,,,,,,,36323,35598,37576,41614,,,,,,,,,,,,,36323,35598,37576,41614,,,,
Italy,Operator Holding Account,CERAMICHE CAESAR S.P.A.,Via Canaletto 49,Fiorano Modenese (MO),,,,,,,,,41775,41049,40315,39574,38823,38067,37301,36531,,,,,,,,,38435,45711,45483,45492,,,,,,,,,,,,,38435,45711,45483,45492,,,,
Italy,Operator Holding Account,CERAMICHE CAESAR S.P.A.,Via Canaletto 49,Fiorano Modenese (MO),,,,,,,,,17224,12705,12478,12247,12016,11782,11544,11307,,,,,,,,,8060,8507,11793,12217,,,,,,,,,,,,,8060,8507,11793,12217,,,,
Italy,Operator Holding Account,CERAMICHE CCV CASTELVETRO S.P.A.,Via S.S. 569 n°173,Solignano di Castelvetro di Modena (MO),,,,,,,,,42417,41681,40934,40181,39420,38651,37874,37093,,,,,,,,,32872,36710,35677,36686,,,,,,,,,,,,,32872,36710,35677,36686,,,,
Italy,Operator Holding Account,CERAMICHE GARDENIA ORCHIDEA S.P.A.,Via Canaletto 27,Spezzano di Fiorano Modenese,,,,,,,,,20587,11572,19868,19503,19132,18760,18382,18003,,,,,,,,,10796,15264,16535,14721,,,,,,,,,,,,,10796,15264,16535,14721,,,,
Italy,Operator Holding Account,CERAMICHE MARCA CORONA S.P.A.,Via Emilia Romagna 7,Sassuolo (MO),,,,,,,,,31245,30702,30153,29599,29038,28473,27899,27324,,,,,,,,,36341,41548,42651,44174,,,,,,,,,,,,,36341,41548,42651,44174,,,,
Italy,Operator Holding Account,CERAMICHE MOMA - S.P.A.,"Via Panaria Bassa, 17/A",Finale Emilia (MO),,,,,,,,,31722,31171,30614,30050,29481,28906,28324,27739,,,,,,,,,30560,25769,31449,34261,,,,,,,,,,,,,30560,25769,31449,34261,,,,
Italy,Operator Holding Account,CERAMICHE REFIN S.P.A.,Via I° Maggio 22,Casalgrande (RE),,,,,,,,,32534,31969,31397,30819,30235,29645,29048,28449,,,,,,,,,25111,30351,29842,32257,,,,,,,,,,,,,25111,30351,29842,32257,,,,
Italy,Operator Holding Account,CERAMICHE SERRA S.P.A.,VIA ESTENSE 10589,SERRAMAZZONI,,,,,,,,,21292,20922,20549,20170,19788,19403,19012,18619,,,,,,,,,19513,20663,20400,20301,,,,,,,,,,,,,19513,20663,20400,20301,,,,
Italy,Operator Holding Account,CERAMICHE SETTECENTO VALTRESINARO S.P.A.,Via del Crociale 21,Fiorano Modenese (MO),,,,,,,,,5120,5031,4940,4850,4758,4665,4571,4477,,,,,,,,,2713,3018,2425,2511,,,,,,,,,,,,,2713,3018,2425,2511,,,,
Italy,Operator Holding Account,CEREAL DOCKS MARGHERA S.R.L.,VIA BANCHINA MOLINI 30,VENEZIA,21322,21322,21322,22799,22799,22799,22799,22799,,,,,,,,,27252,22824,22257,22544,24938,19739,13861,17119,0,,,,,,,,,50076,22257,22544,24938,19739,13861,17119,,,,,,,,
Italy,Operator Holding Account,CEREAL DOCKS S.P.A.,VIA CA' MARZARE 3,CAMISANO VICENTINO,,,,,,,,,3670,10970,10775,10581,10387,10193,9998,9804,,,,,,,,1197,4534,5205,3655,4142,,,,,,,,,,,,1197,4534,5205,3655,4142,,,,
Italy,Operator Holding Account,CEREAL DOCKS S.P.A.,VIA CA' MARZARE 3,CAMISANO VICENTINO,,,,,,,,,12591,12292,12075,11857,11639,11422,11204,10986,,,,,,,,,21717,25554,24204,27062,,,,,,,,,,,,,21717,25554,24204,27062,,,,
Italy,Operator Holding Account,CERINDUSTRIES S.P.A.,"Via Emilia Ponente, 1000",Castel Bolognese (Ra),,,,,,,,,34045,33455,32856,32251,31641,31024,30398,29772,,,,,,,,,28272,26530,26806,24687,,,,,,,,,,,,,28272,26530,26806,24687,,,,
Italy,Operator Holding Account,CHAM PAPER GROUP ITALIA S.P.A.,"Via Roma, 67",CARMIGNANO DI BRENTA (PD),30501,30501,30501,3427,3427,3427,3427,3427,13833,13593,13350,13104,12856,12606,12352,12097,3275,3058,3491,2935,2732,3387,3181,3394,3365,3398,3532,3411,,,,,,6333,3491,2935,2732,3387,3181,3394,3365,3398,3532,3411,,,,
Italy,Operator Holding Account,CHAM PAPER GROUP ITALIA S.P.A.,"Via Roma, 67",CARMIGNANO DI BRENTA (PD),44429,44429,44429,43568,43568,43568,43568,43568,23803,23389,22971,22548,22121,21690,21253,20815,48215,48035,44784,50030,50586,51694,51761,53284,56358,58336,55576,58170,,,,,,96250,44784,50030,50586,51694,51761,51251,58391,58336,55576,58170,,,,
Italy,Aircraft Operator Account,Chemiplastica Aviation LTD,5 Athol Street,DOUGLAS,,,,,,,,2,1,1,1,1,1,1,1,1,,,,,,,,148,Excluded,Excluded,Excluded,Excluded,,,,,,,,,,,,148,,,,,,,,
Italy,Operator Holding Account,CHEMTURA MANUFACTURING ITALY S.R.L.,"VIA S. VITO, 7",MILANO,16549,16549,16549,,,,,,,,,,,,,,12326,10801,8603,0,Not Reported,Not Reported,,,,,,,,,,,,23127,8603,,,,,,,,,,,,,
Italy,Operator Holding Account,CHIMICA POMPONESCO S.P.A.,"Via delle Industrie, 1",Pomponesco (MN),,,,,,,,,13576,13341,13102,12860,12617,12371,12121,11872,,,,,,,,,9218,8603,8476,9091,,,,,,,,,,,,,9218,8603,8476,9091,,,,
Italy,Operator Holding Account,CIPRO GEST S.R.L.,C.DA CANNE MASCHE,TERMINI IMERESE,,,,1554,5673,5673,5673,5673,,,,,,,,,,,,199,426,1705,100,5673,0,,,,,,,,,,,199,426,1705,100,5763,,,,,,,,
Italy,Aircraft Operator Account,CNH America LLC,2940 W. Aviation Drive,Waukegan,,,,,,,,,,,,,,,,,,,,,,,,102,Excluded,Excluded,Excluded,Excluded,,,,,,,,,,,,102,,,,,,,,
Italy,Operator Holding Account,CO-VER POWER TECHNOLOGY S.R.L.,"Via 42 Martiri, 165",VERBANIA,,,,46092,46092,46092,46092,46092,10775,10588,10400,10213,10025,9838,9650,9463,,,28147,29360,27949,32168,33550,31756,31833,31424,29938,29503,,,,,,,28147,29360,27949,32168,33550,31756,31833,31424,29938,29503,,,,
Italy,Operator Holding Account,CO-VER POWER TECHNOLOGY S.R.L.,"Via 42 Martiri, 165",VERBANIA,,,,,0,0,0,29863,,,,,,,,,,,,,2191,10341,9462,5111,0,,,,,,,,,,,,2191,10341,9462,5111,,,,,,,,
Italy,Operator Holding Account,Co.Pro.B. S.C.A.,"Mora, 56",MINERBIO,52947,52947,52947,90518,90518,90518,90518,90518,54895,53941,52976,52002,51017,50022,49014,48003,62463,63160,64777,55487,66345,60124,56935,65194,54468,88601,65317,68820,,,,,,125623,64777,55487,66345,60124,56935,65194,54468,88601,65317,68820,,,,
Italy,Operator Holding Account,Co.Pro.B. S.C.A.,"Mora, 56",MINERBIO,37463,37463,37463,,,,,,,,,,,,,,75279,0,0,,Not Reported,Not Reported,,,,,,,,,,,,75279,,,,,,,,,,,,,,
Italy,Operator Holding Account,Co.Pro.B. S.C.A.,"Mora, 56",MINERBIO,76071,76071,76071,130232,130232,130232,130232,130232,65845,64702,63544,62375,61193,60000,58792,57579,105591,73079,81058,88903,82017,75891,61482,59487,45173,89310,63179,69488,,,,,,178670,81058,88903,82017,75891,61482,59487,45173,89310,63179,69488,,,,
Italy,Operator Holding Account,COEM S.P.A.,"VIA CAMEAZZO, 25",FIORANO MODENESE (MO),,,,,,,,,26635,26173,25706,25232,24754,24272,23782,23292,,,,,,,,,25423,25237,24017,26235,,,,,,,,,,,,,25423,25237,24017,26235,,,,
Italy,Operator Holding Account,COGENPOWER SRL,via cadorna 11 b5,Borgaro Torinese  (TO),,,,,,0,0,0,,,,,,,,,,,,,,4749,8433,8667,0,0,,,,,,,,,,,,4749,8433,8667,,,,,,,,
Italy,Operator Holding Account,Cogne Acciai Speciali S.p.A.,"Via Paravera, 16",AOSTA,18752,18752,18752,87668,87668,87668,87668,87668,98548,96838,95105,93355,91587,89800,87993,86178,21663,23464,20223,104827,77507,99876,100708,96090,101683,105423,95553,94618,,,,,,45127,20223,104827,77507,99876,100708,96090,101683,105423,95553,94618,,,,
Italy,Operator Holding Account,COIM spa,"Ricengo, 21",OFFANENGO,18151,18151,18151,19393,19393,19393,19393,19393,21244,20875,20502,20125,19744,19359,18969,18578,20496,21746,22519,22583,20781,23413,24655,26235,33609,33947,34958,35289,,,,,,42242,22519,22583,20781,23413,24655,26235,33609,33947,34958,35289,,,,
Italy,Operator Holding Account,COLACEM S.P.A.,"VIA DELLA VITTORINA, 60",GUBBIO,683278,683278,683278,691910,691910,691910,691910,691910,575148,565158,555051,544838,534515,524092,513540,502950,692522,658576,711488,614950,419240,452473,463603,351418,335402,329632,336104,325337,,,,,,1351098,711488,614950,419240,452473,463603,351418,335402,329632,336104,325337,,,,
Italy,Operator Holding Account,COLACEM S.P.A.,"VIA DELLA VITTORINA, 60",GUBBIO,922673,922673,922673,917361,917361,917361,917361,917361,763649,750384,736965,723405,709700,695860,681848,667789,884007,899529,1043619,804560,758376,663531,707456,533556,464890,461638,466173,463477,,,,,,1783536,1043619,804560,758376,663531,707456,533556,464890,461638,466173,463477,,,,
Italy,Operator Holding Account,COLACEM S.P.A.,"VIA DELLA VITTORINA, 60",GUBBIO,773813,773813,773813,779033,779033,779033,779033,779033,692439,680412,668244,655948,643521,630972,618267,605518,812965,875247,774228,791538,584804,741565,588317,466159,683023,603331,554202,403676,,,,,,1688212,774228,791538,584804,741565,588317,466159,683023,603331,554202,403676,,,,
Italy,Operator Holding Account,COLACEM S.P.A.,"VIA DELLA VITTORINA, 60",GUBBIO,212410,212410,212410,217854,217854,217854,217854,217854,184615,181408,178164,174886,42893,42057,41210,40360,221337,226352,217985,218701,143887,193030,165005,146816,142158,170015,148440,46335,,,,,,447689,217985,218701,143887,193030,165005,146816,142158,170015,148440,43478,,,,
Italy,Operator Holding Account,COLACEM S.P.A.,"VIA DELLA VITTORINA, 60",GUBBIO,307294,307294,307294,615668,615668,615668,615668,615668,465104,457025,448852,440593,432246,423817,415283,406720,503971,509680,573731,553153,376424,509670,355731,324079,353073,390040,374955,359225,,,,,,1013651,573731,553153,376424,509670,355731,324079,353073,390040,374955,359225,,,,
Italy,Operator Holding Account,COLACEM S.P.A.,"VIA DELLA VITTORINA, 60",GUBBIO,723564,723564,723564,758523,758523,758523,758523,758523,722794,710240,697538,684704,671731,658632,645371,632062,869734,842667,848194,732949,554224,536397,525702,426735,437110,445414,455664,466325,,,,,,1712401,848194,732949,554224,536397,525702,426735,437110,445414,455664,466325,,,,
Italy,Operator Holding Account,COLACEM S.P.A.,"VIA DELLA VITTORINA, 60",GUBBIO,609898,609898,609898,624592,624592,624592,624592,624592,541449,532045,522530,512915,503198,493385,483451,473481,638103,641275,598574,575282,570167,689697,682635,546043,601609,543713,438072,429779,,,,,,1279378,598574,575282,570167,689697,682635,546043,601609,543713,438072,429779,,,,
Italy,Operator Holding Account,COLGATE - PALMOLIVE ITALIA S.R.L.,via del Giorgione 59/63,Roma,,,,38316,38316,38316,38316,38316,8477,7586,0,0,0,0,0,0,,,,23889,21069,24857,25607,21520,23373,21753,,,,,,,,,,23889,21069,24857,25607,21520,23373,21753,,,,,,
Italy,Aircraft Operator Account,"Colony Advisors, LLC",1013 Centre Road,Wimington,,,,,,,,36,4,4,4,4,4,4,4,4,,,,,,,,109,162,109,64,Excluded,,,,,,,,,,,,109,,271,64,,,,,
Italy,Operator Holding Account,COLUMBIAN CARBON EUROPA SRL,VIA SAN CASSIANO 140,TRECATE,,,,198796,198796,198796,198796,198796,128188,125961,123708,121432,119131,116808,114456,112096,,,,186593,137789,158865,162215,104527,100335,104188,110245,121043,,,,,,,,186593,137789,158865,162215,104527,100335,104188,110245,121043,,,,
Italy,Operator Holding Account,COLUMBUS SRL,STR.BARGHETTO 9/A,MARTORANO(PR),,,,,,,,,12947,11985,11046,10132,9244,8380,7541,6730,,,,,,,,,11913,13248,14180,14014,,,,,,,,,,,,,11913,13248,14180,14014,,,,
Italy,Operator Holding Account,Comet SpA,"Via Cadorna, 27",SOLBIATE,8109,8109,8109,8656,8656,8656,8656,8656,6138,5493,4866,4257,3668,3096,2545,2013,8734,8806,8508,8431,7597,8200,7146,6806,6758,6914,6723,6575,,,,,,17540,8508,8431,7597,8200,7146,6806,6758,6914,6723,6575,,,,
Italy,Operator Holding Account,COMOCALOR S.P.A.,VIA STAZZI 2,COMO,12786,12786,12786,10437,10437,10437,10437,10437,5535,5021,4575,4144,3723,3316,2921,2540,13628,7518,7684,7827,6952,6637,3014,2730,2647,1767,2452,2153,,,,,,21146,7684,7827,6952,6637,3014,2730,2647,1767,2452,2153,,,,
Italy,Operator Holding Account,Compagnia Elettrica Lombarda Spa,"viale Italia, 1",SESTO SAN GIOVANNI,43634,43634,43634,37780,40113,40113,0,0,,,,,,,,,34941,32584,23074,15240,1180,0,0,,,,,,,,,,,,90599,15240,1180,,,,,,,,,,,
Italy,Operator Holding Account,Compagnia Generale Agroindustriale S.p.A.,"Via S.Ambruoso, 37",NOCERA SUPERIORE (SA),,,,,,0,0,0,4548,2235,4390,4311,4231,4152,4073,3994,,,,,,322,2532,2593,1686,3365,4404,4410,,,,,,,,,,322,2532,2593,1686,3365,4404,4410,,,,
Italy,Operator Holding Account,COMPAGNIA MERCANTILE D'OLTREMARE - S.R.L.,"Via Faraldo, 1",Mercato San Severino (SA),,,,,,0,0,0,2739,2521,2307,2100,1898,1702,1511,1328,,,,,,1650,1657,1877,1868,2218,2541,2380,,,,,,,,,,1650,1657,1877,1868,2218,2541,2380,,,,
Italy,Operator Holding Account,COMPAGNIA PER L'ELETTRICITA' E L'ACQUACOLTURA S.R.L.,Via Giuseppe Ressel 2/D,Gorizia,,,,9184,34558,34558,34558,34558,,,,,,,,,,,,4770,12869,7171,327,89,0,,,,,,,,,,,4770,12869,7171,327,89,,,,,,,,
Italy,Operator Holding Account,CONDINO ENERGIA S.R.L.,"Via Roma, 153",Condino,,,,46891,46891,46891,46891,46891,0,0,0,0,0,0,0,0,42670,49376,46495,41118,43262,46495,44100,47543,47112,45804,46730,48144,,,,,,49376,89165,41118,43262,46495,44100,47543,47112,45804,46730,48144,,,,
Italy,Operator Holding Account,CONDITALIA S.P.A.,"Via G. Garibaldi, 114",NOCERA SUPERIORE (SA),,,,,,0,0,0,2068,463,410,718,0,0,0,0,,,,,,1597,1529,1247,318,437,787,780,,,,,,,,,,1597,1529,1247,318,437,787,780,,,,
Italy,Operator Holding Account,Conserve Italia soc.coop.agricola,"Strada Statale Selice km 18,55",Massa Lombarda - RA,,,,5421,5421,5421,5421,5421,3717,3327,2947,2578,2221,1875,1541,1219,,4481,4720,4837,4898,5234,5270,5295,5191,4930,4621,5539,,,,,,4481,,4837,4898,5234,6029,4536,5191,4930,4621,5539,,,,
Italy,Operator Holding Account,Conserve Italia soc.coop.agricola,"Strada Statale Selice km 18,55",Massa Lombarda - RA,,,,6008,6008,6008,6008,6008,5123,4802,4489,4182,3884,3593,3310,3035,,5946,6431,6090,6012,6489,6304,5418,4779,5316,6264,5816,,,,,,5946,,6090,6012,6489,7145,4577,4779,5316,6264,5816,,,,
